# trajectory
# file: 'dataset-seq10.bag'
# topic: '/vrpn_client/raw_transform'
# timestamp tx ty tz qx qy qz qw
1548689996.182159101 -1.1459936591 -0.3008396351 1.3894979261 -0.3135470348 -0.6679470871 -0.3205155905 0.5939736543
1548689996.190492101 -1.1420667443 -0.2990984178 1.3887093643 -0.3114720387 -0.6686023387 -0.3191957621 0.5950379376
1548689996.198825101 -1.1380766845 -0.2973887836 1.3878837203 -0.3094592176 -0.6693928385 -0.3181543581 0.5957566826
1548689996.207159101 -1.1341176874 -0.2956009997 1.3868082827 -0.3073249999 -0.6697201642 -0.3167671543 0.5972309570
1548689996.215492101 -1.1301412291 -0.2937997859 1.3856071232 -0.3049944916 -0.6699499985 -0.3157315190 0.5987144291
1548689996.223825101 -1.1261618014 -0.2919280993 1.3842041338 -0.3024624416 -0.6700663438 -0.3143207278 0.6006080639
1548689996.232159101 -1.1222064971 -0.2900783771 1.3827505029 -0.3000339865 -0.6701137250 -0.3132055865 0.6023532711
1548689996.240492101 -1.1182610808 -0.2882581083 1.3812697969 -0.2975060108 -0.6703703809 -0.3122874835 0.6037965333
1548689996.248825101 -1.1142953096 -0.2863102546 1.3795221740 -0.2947811323 -0.6702512346 -0.3112282172 0.6058088505
1548689996.257158101 -1.1104117435 -0.2843868495 1.3777608245 -0.2918749062 -0.6703956315 -0.3103942333 0.6074818156
1548689996.265492101 -1.1065036231 -0.2824276954 1.3758661588 -0.2888479166 -0.6705632068 -0.3095737162 0.6091600619
1548689996.273825101 -1.1026892173 -0.2805075513 1.3739194960 -0.2858376294 -0.6708515278 -0.3088666768 0.6106197288
1548689996.282158101 -1.0988576939 -0.2785264474 1.3718070360 -0.2825048426 -0.6708522402 -0.3081709311 0.6125185409
1548689996.290492101 -1.0950230934 -0.2765253805 1.3694998395 -0.2795271482 -0.6705735752 -0.3073406356 0.6146034391
1548689996.298825101 -1.0912834143 -0.2745478868 1.3671222872 -0.2762094467 -0.6704644147 -0.3066050687 0.6165866866
1548689996.307159101 -1.0874874621 -0.2725398072 1.3646134689 -0.2729954147 -0.6702434423 -0.3055356939 0.6187852385
1548689996.315492101 -1.0838330644 -0.2704648128 1.3619420540 -0.2697052527 -0.6696329978 -0.3045791272 0.6213551964
1548689996.323825101 -1.0801822021 -0.2684270719 1.3592018653 -0.2664433414 -0.6692135715 -0.3034068330 0.6237831636
1548689996.332159101 -1.0765053280 -0.2663661583 1.3563354195 -0.2632332570 -0.6687618219 -0.3016952860 0.6264549723
1548689996.340492101 -1.0729340846 -0.2642805869 1.3534444330 -0.2598144454 -0.6685660488 -0.3000275232 0.6288874126
1548689996.348825101 -1.0693919259 -0.2621830525 1.3503887700 -0.2563947723 -0.6682135829 -0.2982279304 0.6315159775
1548689996.357159101 -1.0658990436 -0.2600734107 1.3472127451 -0.2530828554 -0.6678165630 -0.2963695260 0.6341413176
1548689996.365492101 -1.0625057302 -0.2579535531 1.3439403300 -0.2495341157 -0.6673918718 -0.2947450580 0.6367465472
1548689996.373825101 -1.0594142997 -0.2559760762 1.3405160400 -0.2464749316 -0.6664320803 -0.2925516371 0.6399468182
1548689996.382158101 -1.0561876048 -0.2538820005 1.3370018226 -0.2429053417 -0.6656461798 -0.2908532882 0.6428969770
1548689996.390492101 -1.0530671021 -0.2518606143 1.3334280180 -0.2393376793 -0.6647222089 -0.2892724323 0.6458972985
1548689996.398825101 -1.0500527394 -0.2498866837 1.3297011181 -0.2356492494 -0.6636925338 -0.2876944262 0.6490096832
1548689996.407158101 -1.0472524758 -0.2479827789 1.3259784574 -0.2318982471 -0.6627214939 -0.2862236503 0.6519965080
1548689996.415492101 -1.0445603854 -0.2462035083 1.3220951478 -0.2286034078 -0.6613896718 -0.2851105641 0.6549932444
1548689996.423825101 -1.0421002011 -0.2445291989 1.3181604165 -0.2255371000 -0.6601060008 -0.2844401629 0.6576373453
1548689996.432159101 -1.0395746010 -0.2429607601 1.3141608802 -0.2221539365 -0.6587553614 -0.2836655195 0.6604717068
1548689996.440492101 -1.0373993834 -0.2417636332 1.3100710638 -0.2196927867 -0.6569524549 -0.2829982147 0.6633706068
1548689996.448825101 -1.0355350795 -0.2409263274 1.3058947054 -0.2176787015 -0.6548466739 -0.2822752924 0.6664176437
1548689996.457159101 -1.0335604476 -0.2400039871 1.3016946740 -0.2158917919 -0.6529567456 -0.2822045715 0.6688787651
1548689996.465492101 -1.0321446122 -0.2395399803 1.2974311349 -0.2151709042 -0.6506789040 -0.2814423409 0.6716462273
1548689996.473825101 -1.0306410047 -0.2391010178 1.2930303942 -0.2139965555 -0.6484956812 -0.2817086724 0.6740170989
1548689996.482159101 -1.0293511968 -0.2388058964 1.2885969429 -0.2128553560 -0.6461405029 -0.2820659016 0.6764864190
1548689996.490492101 -1.0280601289 -0.2384651438 1.2840427909 -0.2108974399 -0.6439486728 -0.2831143125 0.6787478638
1548689996.498825101 -1.0272937806 -0.2384858326 1.2794088000 -0.2097156443 -0.6413385579 -0.2837935839 0.6812968548
1548689996.507158101 -1.0265291587 -0.2385111102 1.2747467467 -0.2080470629 -0.6389463519 -0.2844975890 0.6837580719
1548689996.515492101 -1.0259385881 -0.2386488897 1.2700372638 -0.2064512366 -0.6363844816 -0.2854783337 0.6862177493
1548689996.523825101 -1.0254714186 -0.2387883170 1.2652144116 -0.2045501927 -0.6337192390 -0.2866587872 0.6887567673
1548689996.532158101 -1.0250939305 -0.2390721450 1.2604411747 -0.2028245094 -0.6314980498 -0.2877885364 0.6908329681
1548689996.540492101 -1.0250252155 -0.2396332386 1.2556900965 -0.2016897902 -0.6290575065 -0.2887370954 0.6929926203
1548689996.548825101 -1.0252471756 -0.2403390675 1.2509793761 -0.2001543389 -0.6263511567 -0.2898639175 0.6954145371
1548689996.557159101 -1.0254667352 -0.2410810387 1.2462426888 -0.1988633400 -0.6240051808 -0.2910805123 0.6973829950
1548689996.565492101 -1.0258320498 -0.2419729305 1.2414411059 -0.1976445161 -0.6219432250 -0.2924922254 0.6989789469
1548689996.573825101 -1.0264264894 -0.2429344342 1.2366248343 -0.1961649033 -0.6199421677 -0.2945748844 0.7002975631
1548689996.582159101 -1.0271963683 -0.2441173174 1.2318564354 -0.1949492463 -0.6180055081 -0.2956338944 0.7019006937
1548689996.590492101 -1.0281205958 -0.2454127231 1.2271026639 -0.1935390989 -0.6162094115 -0.2971517381 0.7032278599
1548689996.598825101 -1.0291810332 -0.2467039900 1.2222929581 -0.1919662488 -0.6144530518 -0.2988208684 0.7044873988
1548689996.607159101 -1.0304428888 -0.2482192009 1.2175300860 -0.1906737748 -0.6127748016 -0.3005229986 0.7055752840
1548689996.615492101 -1.0318373412 -0.2498520863 1.2128111044 -0.1894409033 -0.6109482385 -0.3020801025 0.7068253007
1548689996.623825101 -1.0333499770 -0.2515569847 1.2080115340 -0.1884119326 -0.6089810290 -0.3035648207 0.7081606100
1548689996.632158101 -1.0351946790 -0.2535136275 1.2033170868 -0.1875896929 -0.6072480332 -0.3052803263 0.7091289415
1548689996.640492101 -1.0372482571 -0.2554719113 1.1985714443 -0.1868177211 -0.6046531858 -0.3071746595 0.7107301826
1548689996.648825101 -1.0394118491 -0.2576702839 1.1938385694 -0.1865049512 -0.6024155622 -0.3086083285 0.7120900878
1548689996.657158101 -1.0418705494 -0.2600503047 1.1892756861 -0.1862886621 -0.6005040948 -0.3108508211 0.7127854751
1548689996.665492101 -1.0444572739 -0.2625100164 1.1846655431 -0.1864161573 -0.5982534727 -0.3128449315 0.7137715653
1548689996.673825101 -1.0473524656 -0.2651664128 1.1801774142 -0.1870515259 -0.5957236442 -0.3144349115 0.7150215052
1548689996.682159101 -1.0503166719 -0.2678822024 1.1756518509 -0.1874270663 -0.5934034050 -0.3166909665 0.7158563582
1548689996.690492101 -1.0535074293 -0.2707604577 1.1711718902 -0.1879371698 -0.5909342179 -0.3190743240 0.7167063179
1548689996.698825101 -1.0568853589 -0.2737602366 1.1667243677 -0.1885802850 -0.5882686526 -0.3212795527 0.7177443260
1548689996.707159101 -1.0604334827 -0.2768225403 1.1622935346 -0.1894061153 -0.5854205044 -0.3236653803 0.7187829145
1548689996.715492101 -1.0641488056 -0.2801085755 1.1580162701 -0.1910634500 -0.5825652763 -0.3258832945 0.7196614033
1548689996.723825101 -1.0680995636 -0.2834204648 1.1538227425 -0.1923289300 -0.5797835636 -0.3287292395 0.7202761201
1548689996.732159101 -1.0722988566 -0.2869286127 1.1495801856 -0.1939289981 -0.5765439254 -0.3319901720 0.7209515736
1548689996.740492101 -1.0764499178 -0.2904957449 1.1455826463 -0.1960184607 -0.5736635852 -0.3347630477 0.7214017992
1548689996.748825101 -1.0811291253 -0.2943406312 1.1415634587 -0.1984494191 -0.5700417394 -0.3369240389 0.7226011593
1548689996.757158101 -1.0858922083 -0.2980108929 1.1374408552 -0.2003893817 -0.5662549007 -0.3411062841 0.7230808987
1548689996.765492101 -1.0906519072 -0.3019645490 1.1335519122 -0.2026308364 -0.5630998124 -0.3446031298 0.7232620745
1548689996.773825101 -1.0958436199 -0.3059091621 1.1296583471 -0.2051354142 -0.5588586489 -0.3481692437 0.7241371763
1548689996.782158101 -1.1010663799 -0.3100521033 1.1259399640 -0.2077765754 -0.5550662542 -0.3514436341 0.7247190630
1548689996.790492101 -1.1064222362 -0.3142998320 1.1223366096 -0.2106747524 -0.5515721993 -0.3548542266 0.7248880848
1548689996.798825101 -1.1120859747 -0.3184996518 1.1187796255 -0.2134423223 -0.5473284967 -0.3588096164 0.7253478826
1548689996.807159101 -1.1178578751 -0.3229192167 1.1153951207 -0.2165301031 -0.5435639363 -0.3627676801 0.7252948172
1548689996.815492101 -1.1238154989 -0.3273293317 1.1120385275 -0.2191751899 -0.5396071613 -0.3666448348 0.7255052810
1548689996.823825101 -1.1298784748 -0.3318127492 1.1087566369 -0.2217371504 -0.5355989506 -0.3707670126 0.7256019726
1548689996.832159101 -1.1361989183 -0.3364089501 1.1057006334 -0.2246617591 -0.5319457632 -0.3747124521 0.7253629280
1548689996.840492101 -1.1425320487 -0.3408987812 1.1026655351 -0.2270336485 -0.5282030190 -0.3789091946 0.7251793677
1548689996.848825101 -1.1491392888 -0.3455514598 1.0997784337 -0.2297311784 -0.5245717630 -0.3833035644 0.7246560761
1548689996.857159101 -1.1558285779 -0.3503468376 1.0970641503 -0.2330372218 -0.5213156688 -0.3875251363 0.7237042873
1548689996.865492101 -1.1626827914 -0.3551557620 1.0944464475 -0.2361465179 -0.5181376111 -0.3910885568 0.7230615318
1548689996.873825101 -1.1696953991 -0.3600085312 1.0918986533 -0.2392253177 -0.5147715459 -0.3953148722 0.7221548690
1548689996.882158101 -1.1767577285 -0.3648900637 1.0894369670 -0.2424599571 -0.5114820651 -0.3997181360 0.7209886809
1548689996.890492101 -1.1841285836 -0.3698806722 1.0871876210 -0.2458165116 -0.5079601591 -0.4039146622 0.7200025452
1548689996.898825101 -1.1914504900 -0.3748288624 1.0849432332 -0.2490284445 -0.5046101145 -0.4080802403 0.7189047112
1548689996.907158101 -1.1990223015 -0.3798740096 1.0828554760 -0.2525973090 -0.5009451076 -0.4113493702 0.7183594464
1548689996.915492101 -1.2066720499 -0.3846902746 1.0806448903 -0.2551943452 -0.4972545751 -0.4162543750 0.7171792168
1548689996.923825101 -1.2143058002 -0.3897408268 1.0786612619 -0.2588152398 -0.4933330456 -0.4200375874 0.7163836981
1548689996.932159101 -1.2221697919 -0.3948040095 1.0767910901 -0.2623483701 -0.4895841541 -0.4239759777 0.7153496062
1548689996.940492101 -1.2299798362 -0.3998521289 1.0750140216 -0.2655974847 -0.4863631246 -0.4285782922 0.7136032053
1548689996.948825101 -1.2379408206 -0.4047254334 1.0732098754 -0.2682321300 -0.4820366045 -0.4330603336 0.7128470971
1548689996.957159101 -1.2460799880 -0.4098795966 1.0716738780 -0.2715496911 -0.4779440119 -0.4364498079 0.7122793357
1548689996.965492101 -1.2541808716 -0.4147139697 1.0701684611 -0.2741454088 -0.4743004955 -0.4411004476 0.7108542255
1548689996.973825101 -1.2624388434 -0.4196430908 1.0689345997 -0.2772352138 -0.4705079684 -0.4449854745 0.7097540527
1548689996.982159101 -1.2708370981 -0.4245191978 1.0677521930 -0.2804916441 -0.4662366322 -0.4492674074 0.7085948328
1548689996.990492101 -1.2792287651 -0.4293651893 1.0668080784 -0.2834449595 -0.4622926662 -0.4534853727 0.7073156739
1548689996.998825101 -1.2876810258 -0.4341737468 1.0659429441 -0.2862892070 -0.4586067116 -0.4576265896 0.7059010402
1548689997.007158101 -1.2960625196 -0.4389158426 1.0654905417 -0.2894638124 -0.4551498612 -0.4617588398 0.7041506082
1548689997.015492101 -1.3047002768 -0.4435925132 1.0651326813 -0.2926104312 -0.4514151463 -0.4657455430 0.7026269212
1548689997.023825101 -1.3134172952 -0.4482486097 1.0650193394 -0.2962584642 -0.4478073858 -0.4686514856 0.7014736293
1548689997.032158101 -1.3221428126 -0.4528826009 1.0651423499 -0.2999937552 -0.4444905728 -0.4723024727 0.6995443173
1548689997.040492101 -1.3305213671 -0.4572198193 1.0652587225 -0.3030498453 -0.4420566699 -0.4783025059 0.6956819709
1548689997.048825101 -1.3394087044 -0.4617496109 1.0656939101 -0.3070708763 -0.4389620082 -0.4820371163 0.6932965100
1548689997.057159101 -1.3482429851 -0.4663727031 1.0665800519 -0.3117949774 -0.4365045043 -0.4853083078 0.6904517045
1548689997.065492101 -1.3570968483 -0.4707412025 1.0675919593 -0.3163377465 -0.4337271995 -0.4893246975 0.6872935959
1548689997.073825101 -1.3659034935 -0.4750903006 1.0687832273 -0.3212588055 -0.4312228164 -0.4928495392 0.6840606656
1548689997.082159101 -1.3747801335 -0.4793897219 1.0702404955 -0.3263901042 -0.4285863649 -0.4964388394 0.6806847335
1548689997.090492101 -1.3834137425 -0.4835980291 1.0717759542 -0.3314527297 -0.4260876949 -0.5005516715 0.6767838565
1548689997.098825101 -1.3923472003 -0.4879711455 1.0737255527 -0.3370915596 -0.4240304786 -0.5026364797 0.6737388240
1548689997.107159101 -1.4011371607 -0.4921438130 1.0757379893 -0.3424931236 -0.4218152164 -0.5055998880 0.6701784365
1548689997.115492101 -1.4098363864 -0.4962020455 1.0778639323 -0.3476763657 -0.4192966003 -0.5086486520 0.6667743656
1548689997.123825101 -1.4183538333 -0.5000949705 1.0800749574 -0.3524471649 -0.4169246642 -0.5117285268 0.6633918413
1548689997.132158101 -1.4270445959 -0.5041364576 1.0825770142 -0.3578326341 -0.4145356268 -0.5147203101 0.6596810005
1548689997.140492101 -1.4359353130 -0.5084643876 1.0854656882 -0.3642003904 -0.4117949267 -0.5154401022 0.6573465715
1548689997.148825101 -1.4444924230 -0.5123539824 1.0883968634 -0.3696787885 -0.4096246560 -0.5182087483 0.6534561406
1548689997.157158101 -1.4526277580 -0.5159775432 1.0912857662 -0.3736483318 -0.4070288461 -0.5216320415 0.6500880370
1548689997.165492101 -1.4609639882 -0.5196028383 1.0944948324 -0.3788035503 -0.4048995014 -0.5262928360 0.6446550355
1548689997.173825101 -1.4690210594 -0.5231466133 1.0976670035 -0.3828358212 -0.4026797206 -0.5297016025 0.6408603506
1548689997.182159101 -1.4774013695 -0.5268661565 1.1014321645 -0.3882826270 -0.4005659524 -0.5329749104 0.6361770699
1548689997.190492101 -1.4855377071 -0.5305047537 1.1052153445 -0.3933926484 -0.3985209966 -0.5358299866 0.6319093803
1548689997.198825101 -1.4935676036 -0.5341399130 1.1093105433 -0.3988839967 -0.3966771369 -0.5389869048 0.6269225811
1548689997.207159101 -1.5015053360 -0.5375695977 1.1134802799 -0.4035852593 -0.3945058403 -0.5411694865 0.6233936696
1548689997.215492101 -1.5093517234 -0.5412516433 1.1181366582 -0.4092502319 -0.3927592432 -0.5423890147 0.6197326692
1548689997.223825101 -1.5169387489 -0.5446381457 1.1229443268 -0.4146451671 -0.3913484594 -0.5450591383 0.6146757718
1548689997.232159101 -1.5242557609 -0.5479034127 1.1279152986 -0.4199457289 -0.3900988906 -0.5470885907 0.6100512390
1548689997.240492101 -1.5313025860 -0.5510588014 1.1330327652 -0.4252340916 -0.3889281231 -0.5486989504 0.6056734634
1548689997.248825101 -1.5381929916 -0.5541397448 1.1384143015 -0.4300970338 -0.3880061047 -0.5506199648 0.6010702609
1548689997.257158101 -1.5447397677 -0.5570818023 1.1438818994 -0.4353183653 -0.3870916248 -0.5515092824 0.5970724465
1548689997.265492101 -1.5510971506 -0.5600028337 1.1496219009 -0.4401905741 -0.3863880600 -0.5524380018 0.5930841253
1548689997.273825101 -1.5571593944 -0.5628211101 1.1555587119 -0.4458517589 -0.3858544908 -0.5526314494 0.5890084907
1548689997.282158101 -1.5632335968 -0.5654238087 1.1615173874 -0.4509963824 -0.3846425718 -0.5529157007 0.5856078748
1548689997.290492101 -1.5689096799 -0.5680886642 1.1677545667 -0.4563319532 -0.3837202646 -0.5528032450 0.5821756430
1548689997.298825101 -1.5742521958 -0.5705603250 1.1740909611 -0.4611730278 -0.3829886422 -0.5531364963 0.5785146108
1548689997.307159101 -1.5794288960 -0.5729888690 1.1806278319 -0.4665845592 -0.3822630982 -0.5533713636 0.5744161444
1548689997.315492101 -1.5842878050 -0.5753419192 1.1873005338 -0.4718265421 -0.3814963165 -0.5533804438 0.5706227818
1548689997.323825101 -1.5890302222 -0.5775613287 1.1941354122 -0.4772599166 -0.3801624667 -0.5527631932 0.5675846396
1548689997.332159101 -1.5935046739 -0.5797362222 1.2010347306 -0.4825366066 -0.3795853525 -0.5524876918 0.5637647859
1548689997.340492101 -1.5977238153 -0.5818332083 1.2081743278 -0.4879156852 -0.3789605484 -0.5517655224 0.5602517249
1548689997.348825101 -1.6014929277 -0.5838762056 1.2153744036 -0.4931361070 -0.3786374251 -0.5509384377 0.5567021808
1548689997.357159101 -1.6057970085 -0.5859575023 1.2231443549 -0.4998070587 -0.3760633610 -0.5470176349 0.5563640532
1548689997.365492101 -1.6089417049 -0.5881567322 1.2306681809 -0.5053421342 -0.3772328003 -0.5455973271 0.5519495434
