# trajectory
# file: 'dataset-seq3.bag'
# topic: '/vrpn_client/raw_transform'
# timestamp tx ty tz qx qy qz qw
1548685843.607801298 0.0340669224 0.7577945833 1.2707734264 -0.4383481957 -0.5181540300 -0.4946140755 0.5428850494
1548685843.616135298 0.0341013606 0.7580381825 1.2706740834 -0.4381850077 -0.5180167922 -0.4947999830 0.5429783410
1548685843.624468298 0.0341510427 0.7582733194 1.2705356004 -0.4380306732 -0.5177592666 -0.4949935486 0.5431720336
1548685843.632802298 0.0342109822 0.7585150995 1.2704317246 -0.4378039807 -0.5177387798 -0.4950053892 0.5433635018
1548685843.641135298 0.0343042889 0.7587912264 1.2702773794 -0.4376574094 -0.5176826603 -0.4948929890 0.5436373650
1548685843.649468298 0.0344103887 0.7590195985 1.2701091150 -0.4374773362 -0.5175765411 -0.4947795062 0.5439865298
1548685843.657802298 0.0345300221 0.7592687285 1.2699587418 -0.4373456541 -0.5176496272 -0.4944361223 0.5443349733
1548685843.666135298 0.0346660972 0.7594922237 1.2698210623 -0.4370752078 -0.5177452155 -0.4941588874 0.5447129048
1548685843.674468298 0.0348122355 0.7597036831 1.2696758577 -0.4369198375 -0.5179053663 -0.4936876580 0.5451124503
1548685843.682802298 0.0349528604 0.7599139998 1.2695113432 -0.4366661209 -0.5180569713 -0.4932822743 0.5455385148
1548685843.691135298 0.0351045374 0.7600936039 1.2693506714 -0.4364452979 -0.5184307629 -0.4926250400 0.5459538589
1548685843.699468298 0.0352655358 0.7602401091 1.2691875487 -0.4361639670 -0.5185989441 -0.4921605482 0.5464376669
1548685843.707801298 0.0354289115 0.7603686427 1.2689829002 -0.4358262824 -0.5187508359 -0.4917716574 0.5469128439
1548685843.716135298 0.0355942653 0.7604913975 1.2687546243 -0.4354189535 -0.5188341130 -0.4914321797 0.5474631594
1548685843.724468298 0.0357418628 0.7605766292 1.2685088366 -0.4349090455 -0.5188068888 -0.4911311775 0.5481639360
1548685843.732801298 0.0359383924 0.7606574744 1.2682419220 -0.4344660668 -0.5189474534 -0.4910163198 0.5484849597
1548685843.741135298 0.0361263982 0.7606886913 1.2679584863 -0.4339789039 -0.5189083390 -0.4909354449 0.5489798134
1548685843.749468298 0.0363029803 0.7607438055 1.2676675758 -0.4333975359 -0.5189847278 -0.4907614144 0.5495222127
1548685843.757802298 0.0364804898 0.7607966908 1.2673433321 -0.4328417334 -0.5189007034 -0.4908448506 0.5499649321
1548685843.766135298 0.0366716023 0.7607936368 1.2670294247 -0.4323558914 -0.5188757710 -0.4908421022 0.5503729173
1548685843.774468298 0.0368491243 0.7607768009 1.2667002887 -0.4319034681 -0.5188048402 -0.4908503114 0.5507875307
1548685843.782802298 0.0370095674 0.7607371803 1.2663721633 -0.4315237683 -0.5187377967 -0.4908754205 0.5511258089
1548685843.791135298 0.0371098875 0.7607057346 1.2659900225 -0.4311443263 -0.5185128876 -0.4910988015 0.5514353294
1548685843.799468298 0.0372649572 0.7606218990 1.2656330933 -0.4307239446 -0.5184736688 -0.4911464831 0.5517581630
1548685843.807802298 0.0374145405 0.7605390891 1.2652560817 -0.4303400895 -0.5184233916 -0.4911883131 0.5520676005
1548685843.816135298 0.0376091398 0.7604073558 1.2649023395 -0.4298645569 -0.5184229558 -0.4911055219 0.5525119619
1548685843.824468298 0.0377475843 0.7603125355 1.2645210707 -0.4295010882 -0.5185476065 -0.4909028716 0.5528576359
1548685843.832801298 0.0378681942 0.7601351626 1.2641162982 -0.4290954503 -0.5183831730 -0.4909942156 0.5532455700
1548685843.841135298 0.0379586974 0.7600112893 1.2636967724 -0.4286576408 -0.5183184620 -0.4910578258 0.5535890268
1548685843.849468298 0.0380253589 0.7598336712 1.2632698760 -0.4282547418 -0.5181493497 -0.4912692230 0.5538715357
1548685843.857801298 0.0380922112 0.7596946394 1.2628511367 -0.4279138773 -0.5183154531 -0.4909596443 0.5542539422
1548685843.866135298 0.0381092484 0.7595400019 1.2623600469 -0.4273420198 -0.5183957420 -0.4909578291 0.5546215493
1548685843.874468298 0.0380785971 0.7594739029 1.2618376902 -0.4266207962 -0.5185164041 -0.4910472706 0.5549846961
1548685843.882802298 0.0380466501 0.7593791326 1.2613717397 -0.4261143613 -0.5189108461 -0.4904946703 0.5554935312
1548685843.891135298 0.0379547550 0.7592328214 1.2608882750 -0.4254578454 -0.5191081624 -0.4903919549 0.5559029304
1548685843.899468298 0.0378614299 0.7589531501 1.2603661205 -0.4248600341 -0.5192521135 -0.4903976328 0.5562205999
1548685843.907802298 0.0376383978 0.7587609786 1.2598131324 -0.4244328795 -0.5195290805 -0.4906603676 0.5560563542
1548685843.916135298 0.0373794554 0.7585161331 1.2592599690 -0.4237971141 -0.5195922494 -0.4904404116 0.5566759408
1548685843.924468298 0.0369739566 0.7583105436 1.2586708980 -0.4236619599 -0.5196863455 -0.4905574410 0.5565878574
1548685843.932802298 0.0365634266 0.7580065347 1.2580794825 -0.4234422348 -0.5196267895 -0.4903316742 0.5570094458
1548685843.941135298 0.0361220602 0.7577136405 1.2575020997 -0.4232694392 -0.5194990373 -0.4902276798 0.5573513739
1548685843.949468298 0.0355781769 0.7574199491 1.2568864321 -0.4229070813 -0.5193313137 -0.4900930155 0.5579009082
1548685843.957801298 0.0349469703 0.7570751489 1.2562426769 -0.4227886837 -0.5192317650 -0.4899532886 0.5582059460
1548685843.966135298 0.0341849820 0.7567192327 1.2555972444 -0.4227683134 -0.5189920389 -0.4900802464 0.5583328477
1548685843.974468298 0.0333292035 0.7563373204 1.2548940512 -0.4228921470 -0.5185028003 -0.4899085157 0.5588440967
1548685843.982801298 0.0324095655 0.7559586082 1.2542883373 -0.4230897283 -0.5182391844 -0.4898535375 0.5589872462
1548685843.991135298 0.0313611630 0.7554792568 1.2535825591 -0.4233239080 -0.5174738946 -0.4904077321 0.5590329987
1548685843.999468298 0.0301835199 0.7550250074 1.2528672205 -0.4234939517 -0.5167084655 -0.4908425772 0.5592305419
1548685844.007802298 0.0288829000 0.7545108414 1.2521575453 -0.4238167826 -0.5159834522 -0.4912256559 0.5593190206
1548685844.016135298 0.0274833236 0.7539528606 1.2514888154 -0.4243725586 -0.5153960852 -0.4914244925 0.5592644948
1548685844.024468298 0.0259240754 0.7534256236 1.2507543050 -0.4250069251 -0.5148643410 -0.4919051613 0.5588498334
1548685844.032802298 0.0242436975 0.7528305476 1.2500194673 -0.4254955867 -0.5140710717 -0.4926670133 0.5585370650
1548685844.041135298 0.0224806314 0.7521789720 1.2492908707 -0.4259765918 -0.5133276125 -0.4934650309 0.5581495935
1548685844.049468298 0.0206282013 0.7515361848 1.2485931335 -0.4264461776 -0.5127990402 -0.4941993000 0.5576269844
1548685844.057802298 0.0186342732 0.7508269379 1.2478067271 -0.4270134955 -0.5120609863 -0.4951667902 0.5570124513
1548685844.066135298 0.0165748239 0.7501737813 1.2470445069 -0.4272616550 -0.5112396953 -0.4962888572 0.5565777773
1548685844.074468298 0.0142927033 0.7494733983 1.2461354287 -0.4276194198 -0.5103926543 -0.4976866433 0.5558317869
1548685844.082801298 0.0121252495 0.7487144485 1.2453822652 -0.4279642235 -0.5097519180 -0.4985932910 0.5553416387
1548685844.091135298 0.0097893618 0.7480387342 1.2444839358 -0.4280569344 -0.5090147440 -0.5001076928 0.5545841207
1548685844.099468298 0.0073567565 0.7472099319 1.2435699070 -0.4281414846 -0.5082675418 -0.5012478093 0.5541747096
1548685844.107801298 0.0049638319 0.7465015930 1.2427359012 -0.4282225141 -0.5077956286 -0.5025945362 0.5533243264
1548685844.116135298 0.0024209983 0.7457852258 1.2417631896 -0.4279490944 -0.5070970305 -0.5040106452 0.5528882743
1548685844.124468298 -0.0002205034 0.7449281081 1.2407749470 -0.4278536319 -0.5064926788 -0.5051955638 0.5524345014
1548685844.132802298 -0.0028549679 0.7440452937 1.2399410306 -0.4276920161 -0.5058950622 -0.5059866811 0.5523832040
1548685844.141135298 -0.0056204084 0.7432710929 1.2389890076 -0.4273096561 -0.5049915437 -0.5073864778 0.5522218401
1548685844.149468298 -0.0084344690 0.7423950867 1.2381422375 -0.4272023257 -0.5043213762 -0.5083708213 0.5520119839
1548685844.157802298 -0.0113881432 0.7415714331 1.2372362539 -0.4270629918 -0.5034989878 -0.5098826780 0.5514758608
1548685844.166135298 -0.0143206381 0.7406286221 1.2364908036 -0.4270010000 -0.5029801393 -0.5105614681 0.5513693070
1548685844.174468298 -0.0173494017 0.7397327988 1.2356973003 -0.4272157008 -0.5025257688 -0.5115687941 0.5506831808
1548685844.182802298 -0.0204902120 0.7387961296 1.2348600480 -0.4273142898 -0.5017504430 -0.5123236578 0.5506118963
1548685844.191135298 -0.0236191271 0.7378968016 1.2340947976 -0.4276402516 -0.5013482207 -0.5132049775 0.5499040170
1548685844.199468298 -0.0268129087 0.7368760020 1.2333366426 -0.4278605138 -0.5008867693 -0.5138258037 0.5495733513
1548685844.207801298 -0.0300366617 0.7358941605 1.2325729276 -0.4281975085 -0.5001804629 -0.5144370860 0.5493822738
1548685844.216135298 -0.0334638202 0.7349081234 1.2316807879 -0.4282529957 -0.4992420690 -0.5155432113 0.5491556478
1548685844.224468298 -0.0368334294 0.7337763705 1.2309838401 -0.4288417813 -0.4984382731 -0.5159548214 0.5490397406
1548685844.232801298 -0.0402748921 0.7328388407 1.2301418898 -0.4291951119 -0.4973793050 -0.5168541245 0.5488781257
1548685844.241135298 -0.0437102573 0.7316804256 1.2292723596 -0.4295135459 -0.4965757428 -0.5175576445 0.5486936579
1548685844.249468298 -0.0473806177 0.7306045341 1.2286640613 -0.4306976364 -0.4952233569 -0.5180365518 0.5485357817
1548685844.257802298 -0.0509087995 0.7295541263 1.2280150804 -0.4316388863 -0.4940951635 -0.5184966910 0.5483785396
1548685844.266135298 -0.0546274509 0.7284861492 1.2272417246 -0.4326224635 -0.4928769624 -0.5193906434 0.5478535056
1548685844.274468298 -0.0582460611 0.7273292349 1.2267443403 -0.4339653653 -0.4914970210 -0.5193653603 0.5480550726
1548685844.282802298 -0.0620993884 0.7263574063 1.2262166663 -0.4353195388 -0.4895352866 -0.5198771252 0.5482516548
1548685844.291135298 -0.0660001924 0.7250771715 1.2256644910 -0.4372773739 -0.4879717027 -0.5193465143 0.5485902968
1548685844.299468298 -0.0698264251 0.7239371621 1.2249781579 -0.4383923686 -0.4864918545 -0.5196322635 0.5487441275
1548685844.307802298 -0.0735144114 0.7229214891 1.2242755534 -0.4394124058 -0.4851148422 -0.5203150760 0.5485002728
1548685844.316135298 -0.0775960700 0.7215691131 1.2238243966 -0.4418576570 -0.4835848572 -0.5197443796 0.5484280050
1548685844.324468298 -0.0815510032 0.7203646422 1.2230277494 -0.4430494864 -0.4818679185 -0.5203191420 0.5484327236
1548685844.332801298 -0.0855914621 0.7191412217 1.2225015434 -0.4450907604 -0.4799397151 -0.5203179839 0.5484717682
1548685844.341135298 -0.0896870157 0.7178573706 1.2218477250 -0.4466566768 -0.4780359220 -0.5207707967 0.5484316253
1548685844.349468298 -0.0938118344 0.7165826765 1.2212349753 -0.4484786821 -0.4756506489 -0.5208622768 0.5489315262
1548685844.357801298 -0.0980025020 0.7152339140 1.2205404120 -0.4503456963 -0.4739898070 -0.5215367571 0.5481987118
1548685844.366135298 -0.1022697343 0.7139435651 1.2200919639 -0.4524295278 -0.4714858455 -0.5214611112 0.5487138866
1548685844.374468298 -0.1066265875 0.7126440502 1.2194383289 -0.4541674047 -0.4696252723 -0.5218479540 0.5485059572
1548685844.382802298 -0.1109912701 0.7113569595 1.2188178086 -0.4558315490 -0.4677583152 -0.5224618913 0.5481362328
1548685844.391135298 -0.1154124392 0.7100357615 1.2183772415 -0.4573776865 -0.4654619549 -0.5222504332 0.5490039212
1548685844.399468298 -0.1198989653 0.7086914275 1.2178322051 -0.4589909300 -0.4639183674 -0.5227410872 0.5484968827
1548685844.407802298 -0.1243976614 0.7073841333 1.2172607603 -0.4602189133 -0.4620343828 -0.5233883948 0.5484408529
1548685844.416135298 -0.1288755129 0.7061358820 1.2167571356 -0.4613695158 -0.4609880007 -0.5241103109 0.5476646922
1548685844.424468298 -0.1334750192 0.7047916044 1.2163890325 -0.4626903198 -0.4596240131 -0.5244844694 0.5473385386
1548685844.432802298 -0.1380753055 0.7036243037 1.2158986861 -0.4630854274 -0.4582805650 -0.5254765836 0.5471792858
1548685844.441135298 -0.1426469265 0.7025050852 1.2153573169 -0.4633772722 -0.4575176905 -0.5269168065 0.5461847174
1548685844.449468298 -0.1472891171 0.7013411880 1.2148493317 -0.4636446254 -0.4573193577 -0.5281787064 0.5449035883
1548685844.457801298 -0.1520006302 0.6999735094 1.2146439949 -0.4642645079 -0.4568175985 -0.5280361563 0.5449348273
1548685844.466135298 -0.1566661063 0.6988874184 1.2140760874 -0.4640257042 -0.4565888946 -0.5301195569 0.5433046868
1548685844.474468298 -0.1614747268 0.6976762258 1.2139351554 -0.4647217182 -0.4559477614 -0.5301233957 0.5432444651
1548685844.482801298 -0.1661739440 0.6966355574 1.2133541341 -0.4642829960 -0.4560425101 -0.5324244486 0.5412861860
1548685844.491135298 -0.1711113234 0.6953419081 1.2132008701 -0.4648889286 -0.4553254145 -0.5323371907 0.5414555996
1548685844.499468298 -0.1760784113 0.6943144230 1.2127462429 -0.4648986260 -0.4545393779 -0.5338302386 0.5406371221
1548685844.507802298 -0.1808800383 0.6930901350 1.2124622688 -0.4650998006 -0.4543468463 -0.5345959906 0.5398687299
1548685844.516135298 -0.1858307622 0.6920369429 1.2121186987 -0.4654476849 -0.4535533897 -0.5356736090 0.5391674693
1548685844.524468298 -0.1907827164 0.6909995529 1.2117881344 -0.4656695290 -0.4528603264 -0.5367264976 0.5385109853
1548685844.532802298 -0.1957114197 0.6900099762 1.2112103469 -0.4654602254 -0.4527556975 -0.5389549004 0.5365507174
1548685844.541135298 -0.2007858826 0.6888664292 1.2110855367 -0.4660556873 -0.4518009604 -0.5390104215 0.5367827811
1548685844.549468298 -0.2059042023 0.6879239832 1.2109024483 -0.4666841950 -0.4507089854 -0.5399689061 0.5361910601
1548685844.557802298 -0.2107048660 0.6872245249 1.2103614752 -0.4661446482 -0.4500552800 -0.5429758262 0.5341691344
1548685844.566135298 -0.2157507219 0.6862790495 1.2099315059 -0.4663204655 -0.4497413146 -0.5443798787 0.5328494356
1548685844.574468298 -0.2209145460 0.6853102769 1.2096761790 -0.4669557095 -0.4487320067 -0.5456555187 0.5318383273
1548685844.582801298 -0.2260663562 0.6844351046 1.2092860221 -0.4672953747 -0.4480450836 -0.5468944824 0.5308456094
1548685844.591135298 -0.2311628365 0.6835092522 1.2090277708 -0.4678503706 -0.4475716207 -0.5478957485 0.5297224970
1548685844.599468298 -0.2365533381 0.6823800342 1.2087717043 -0.4689694996 -0.4461262900 -0.5476781545 0.5301769336
1548685844.607801298 -0.2417342369 0.6816185538 1.2083400422 -0.4692012493 -0.4450952857 -0.5492459819 0.5292156703
1548685844.616135298 -0.2467323328 0.6808997334 1.2078901743 -0.4693314319 -0.4442840165 -0.5509294328 0.5280307565
1548685844.624468298 -0.2520211123 0.6801015425 1.2076761296 -0.4706893316 -0.4426765691 -0.5510715579 0.5280238123
1548685844.632802298 -0.2570038287 0.6793362307 1.2074623145 -0.4713846811 -0.4415389803 -0.5515108901 0.5278972906
1548685844.641135298 -0.2621164720 0.6791216256 1.2065631253 -0.4705461895 -0.4396824191 -0.5559051192 0.5255807761
1548685844.649468298 -0.2673238892 0.6783528350 1.2063387200 -0.4720156655 -0.4385233632 -0.5557989347 0.5253437118
1548685844.657802298 -0.2729020866 0.6773467612 1.2062909679 -0.4742546714 -0.4374796037 -0.5541872180 0.5258998293
1548685844.666135298 -0.2777396294 0.6771224302 1.2058617785 -0.4743907041 -0.4360414624 -0.5571995066 0.5237843190
1548685844.674468298 -0.2829478770 0.6763764755 1.2056252440 -0.4756268318 -0.4350979543 -0.5573720034 0.5232641178
1548685844.682802298 -0.2881098466 0.6757254924 1.2054762785 -0.4768164968 -0.4341570687 -0.5576781519 0.5226363430
1548685844.691135298 -0.2934923765 0.6747024294 1.2055870951 -0.4791857058 -0.4331604650 -0.5562316419 0.5228378634
1548685844.699468298 -0.2985056699 0.6743090329 1.2052104580 -0.4795629831 -0.4319921765 -0.5583611802 0.5211860485
1548685844.707801298 -0.3038399432 0.6733544354 1.2053102307 -0.4813615714 -0.4309561018 -0.5567781300 0.5220785284
1548685844.716135298 -0.3087347955 0.6730493406 1.2048941731 -0.4814054924 -0.4295738203 -0.5591742337 0.5206143113
1548685844.724468298 -0.3141657337 0.6720113318 1.2049095405 -0.4833455553 -0.4282296231 -0.5580619825 0.5211173455
1548685844.732801298 -0.3192156223 0.6714965499 1.2046464558 -0.4837464825 -0.4268046176 -0.5587211180 0.5212080884
1548685844.741135298 -0.3244547133 0.6708640910 1.2044567605 -0.4847898364 -0.4251322884 -0.5596032546 0.5206587648
1548685844.749468298 -0.3292939023 0.6706191693 1.2041415815 -0.4847032085 -0.4237449347 -0.5620557338 0.5192267155
1548685844.757802298 -0.3345665730 0.6699984522 1.2038984857 -0.4857279630 -0.4223323949 -0.5622896099 0.5191667254
1548685844.766135298 -0.3398014280 0.6692501738 1.2038622779 -0.4868224836 -0.4209026433 -0.5620639399 0.5195468812
1548685844.774468298 -0.3448589753 0.6687748457 1.2036320112 -0.4871269650 -0.4199790448 -0.5637429898 0.5181879613
1548685844.782802298 -0.3498232610 0.6683018628 1.2035555529 -0.4873803422 -0.4191944981 -0.5653835414 0.5167957293
1548685844.791135298 -0.3549706608 0.6675829542 1.2035943133 -0.4881001254 -0.4186549956 -0.5655548835 0.5163660872
1548685844.799468298 -0.3601513608 0.6673096935 1.2035785225 -0.4881195532 -0.4169493290 -0.5667574366 0.5164093017
1548685844.807802298 -0.3652169547 0.6666896915 1.2037107014 -0.4890373938 -0.4166023127 -0.5675707099 0.5149256547
1548685844.816135298 -0.3703544401 0.6663935695 1.2036694597 -0.4895137723 -0.4151657798 -0.5689279705 0.5141348135
1548685844.824468298 -0.3753786615 0.6660568981 1.2038859350 -0.4898924083 -0.4141906724 -0.5700633548 0.5133023347
1548685844.832801298 -0.3805081477 0.6655696344 1.2040509157 -0.4911005095 -0.4133077728 -0.5706520248 0.5122042962
1548685844.841135298 -0.3854642670 0.6650943030 1.2042253220 -0.4916078379 -0.4128739784 -0.5712934106 0.5113517876
1548685844.849468298 -0.3904021154 0.6647035422 1.2044013467 -0.4921878732 -0.4116761041 -0.5719598017 0.5110145478
1548685844.857801298 -0.3952521688 0.6644817773 1.2045910080 -0.4925042634 -0.4107411553 -0.5727202463 0.5106101971
1548685844.866135298 -0.3999615905 0.6642385161 1.2047265604 -0.4924278284 -0.4096609703 -0.5734466663 0.5107363743
1548685844.874468298 -0.4046844873 0.6639682928 1.2049741143 -0.4927488394 -0.4089669648 -0.5737735395 0.5106158324
1548685844.882802298 -0.4094127493 0.6636302562 1.2051981779 -0.4931643419 -0.4081825022 -0.5743070470 0.5102424840
1548685844.891135298 -0.4139358528 0.6634509407 1.2054431702 -0.4930746187 -0.4072148383 -0.5746986607 0.5106612823
1548685844.899468298 -0.4183879286 0.6632484889 1.2058252030 -0.4932907664 -0.4065911130 -0.5745802618 0.5110825857
1548685844.907802298 -0.4226867707 0.6631281649 1.2061486961 -0.4933369989 -0.4057050938 -0.5744157635 0.5119262769
1548685844.916135298 -0.4270485026 0.6628211794 1.2066036873 -0.4940378932 -0.4052189927 -0.5738343880 0.5122872468
1548685844.924468298 -0.4312846917 0.6627040715 1.2070278392 -0.4942328142 -0.4044453306 -0.5732347346 0.5133807934
1548685844.932802298 -0.4354123862 0.6624431322 1.2075262447 -0.4946509223 -0.4038829342 -0.5725192603 0.5142185695
1548685844.941135298 -0.4396316470 0.6622627270 1.2080494090 -0.4951721822 -0.4032615008 -0.5715069382 0.5153294980
1548685844.949468298 -0.4435485658 0.6621451252 1.2084603953 -0.4950156544 -0.4028824025 -0.5708455112 0.5165081548
1548685844.957801298 -0.4475713740 0.6619593842 1.2089112081 -0.4952731139 -0.4022864121 -0.5701014127 0.5175466786
1548685844.966135298 -0.4514152370 0.6619347746 1.2094169783 -0.4948731686 -0.4014696795 -0.5697351198 0.5189648704
1548685844.974468298 -0.4553799198 0.6618495848 1.2101456064 -0.4952092038 -0.4006359954 -0.5694907661 0.5195564560
1548685844.982801298 -0.4591133648 0.6617886941 1.2106743686 -0.4949480781 -0.4003448918 -0.5695850376 0.5199261992
1548685844.991135298 -0.4627701527 0.6619721919 1.2112292659 -0.4947992946 -0.3993995640 -0.5703081927 0.5200021266
1548685844.999468298 -0.4667667080 0.6617071516 1.2120830137 -0.4961781680 -0.3979525790 -0.5700786780 0.5200492971
1548685845.007802298 -0.4705223831 0.6616264571 1.2128476565 -0.4971627795 -0.3967479442 -0.5699915101 0.5201249060
1548685845.016135298 -0.4741949513 0.6617304285 1.2135503661 -0.4979907377 -0.3949395767 -0.5705576509 0.5200883799
1548685845.024468298 -0.4779327262 0.6615578837 1.2144218787 -0.4994612709 -0.3933704225 -0.5705888765 0.5198331304
1548685845.032802298 -0.4815821331 0.6615192276 1.2154228194 -0.5011648450 -0.3918942594 -0.5705879962 0.5193091817
1548685845.041135298 -0.4850973105 0.6613818855 1.2163789940 -0.5027385744 -0.3902794318 -0.5703888926 0.5192228829
1548685845.049468298 -0.4884624697 0.6613722531 1.2173747031 -0.5038305754 -0.3890877858 -0.5710288423 0.5183546155
1548685845.057802298 -0.4918566837 0.6612872822 1.2184617410 -0.5056599338 -0.3873417371 -0.5710082620 0.5179034416
1548685845.066135298 -0.4950736591 0.6611314655 1.2195924796 -0.5072101717 -0.3861837289 -0.5712591903 0.5169747641
1548685845.074468298 -0.4981242764 0.6611138772 1.2206101691 -0.5082881207 -0.3843871920 -0.5722120707 0.5162005609
1548685845.082801298 -0.5010804249 0.6609151203 1.2217802273 -0.5098908623 -0.3831828414 -0.5726425983 0.5150365746
1548685845.091135298 -0.5040377822 0.6606815073 1.2230068712 -0.5112085922 -0.3821002553 -0.5730052618 0.5141304699
1548685845.099468298 -0.5069320555 0.6605616934 1.2242923588 -0.5128631325 -0.3811807693 -0.5737615097 0.5123186103
1548685845.107801298 -0.5096634377 0.6602788832 1.2255417191 -0.5143703506 -0.3799794369 -0.5747301104 0.5106114668
1548685845.116135298 -0.5123217098 0.6601542882 1.2267901026 -0.5156521118 -0.3783057060 -0.5759624081 0.5091708916
1548685845.124468298 -0.5146467534 0.6599104961 1.2280511126 -0.5169162390 -0.3772298825 -0.5770870695 0.5074108116
1548685845.132802298 -0.5169714954 0.6595921925 1.2293718040 -0.5181716665 -0.3758999232 -0.5780215992 0.5060517786
1548685845.141135298 -0.5191406579 0.6592534373 1.2307848080 -0.5195190269 -0.3750268575 -0.5786904091 0.5045515307
1548685845.149468298 -0.5211145725 0.6587445846 1.2322199411 -0.5208539195 -0.3743608633 -0.5794707128 0.5027711523
1548685845.157802298 -0.5229614984 0.6582726090 1.2336654017 -0.5220436469 -0.3733525488 -0.5800182405 0.5016544087
1548685845.166135298 -0.5246636949 0.6577474218 1.2350591221 -0.5235400239 -0.3720861358 -0.5803133771 0.5006936542
1548685845.174468298 -0.5262733131 0.6571759359 1.2365605918 0.5245326613 0.3710983198 0.5811139885 -0.4994577626
1548685845.182802298 -0.5276975372 0.6565877399 1.2380860770 0.5256959937 0.3701103359 0.5813501154 -0.4986923951
1548685845.191135298 -0.5289909566 0.6559918275 1.2395780705 0.5263408226 0.3692015939 0.5819236404 -0.4980164638
1548685845.199468298 -0.5302027190 0.6552779141 1.2411294357 0.5274388638 0.3681216263 0.5823381355 -0.4971689945
1548685845.207801298 -0.5312491636 0.6544912821 1.2427324849 0.5283363117 0.3670032395 0.5829841146 -0.4962850856
1548685845.216135298 -0.5321991486 0.6536978451 1.2443703382 0.5291542731 0.3657379986 0.5840216743 -0.4951264037
1548685845.224468298 -0.5329590144 0.6528994046 1.2461127142 0.5299577970 0.3650765481 0.5847768752 -0.4938621808
1548685845.232801298 -0.5336395302 0.6520475606 1.2479919611 0.5312582905 0.3643795885 0.5851908842 -0.4924873332
1548685845.241135298 -0.5341056313 0.6512129515 1.2498043831 0.5320887958 0.3636803436 0.5858942643 -0.4912698160
1548685845.249468298 -0.5345556778 0.6501893941 1.2517562819 0.5335779630 0.3627917421 0.5858939014 -0.4903111723
1548685845.257802298 -0.5347964706 0.6493151762 1.2538176780 0.5345566409 0.3622138283 0.5864158086 -0.4890468686
1548685845.266135298 -0.5349018459 0.6482744658 1.2559007039 0.5359985896 0.3623014954 0.5862750468 -0.4875702082
1548685845.274468298 -0.5351142210 0.6469804566 1.2582317000 0.5378903874 0.3620315280 0.5848485449 -0.4874005370
1548685845.282802298 -0.5349144143 0.6460175261 1.2604675247 0.5386329890 0.3612227277 0.5850266826 -0.4869665542
1548685845.291135298 -0.5346255219 0.6448400999 1.2627730817 0.5398569033 0.3611211021 0.5849357872 -0.4857943994
1548685845.299468298 -0.5341221041 0.6437733678 1.2651414652 0.5407209808 0.3612386692 0.5850319172 -0.4846288278
