# trajectory
# file: 'dataset-seq4.bag'
# topic: '/vrpn_client/raw_transform'
# timestamp tx ty tz qx qy qz qw
1548685905.254255348 0.5716180887 0.5869784066 1.2872458624 -0.4818997946 -0.4638463276 -0.5438592150 0.5067902195
1548685905.262588348 0.5725094370 0.5873958575 1.2871062228 -0.4825142179 -0.4632264291 -0.5443451370 0.5062506066
1548685905.270921348 0.5735529759 0.5878840957 1.2868280366 -0.4825376784 -0.4625426342 -0.5447109408 0.5064599604
1548685905.279255348 0.5745082535 0.5883423413 1.2866480502 -0.4830471148 -0.4619227529 -0.5450875217 0.5061348131
1548685905.287588348 0.5754788929 0.5888119375 1.2864987705 -0.4836296386 -0.4613112850 -0.5453586117 0.5058441021
1548685905.295922348 0.5765154939 0.5893035049 1.2863264110 -0.4840655658 -0.4607730667 -0.5457802871 0.5054627456
1548685905.304255348 0.5774870790 0.5897536487 1.2862882750 -0.4849190943 -0.4602299289 -0.5461381268 0.5047524452
1548685905.312588348 0.5785590942 0.5903069523 1.2860527645 -0.4853943720 -0.4597153564 -0.5463294892 0.5045574139
1548685905.320922348 0.5795895275 0.5907561728 1.2859124441 -0.4859451699 -0.4594133595 -0.5466954160 0.5039055260
1548685905.329255348 0.5806998503 0.5912855483 1.2857022358 -0.4863890294 -0.4588536607 -0.5468488890 0.5038207248
1548685905.337588348 0.5818244109 0.5916613487 1.2855950109 -0.4870173976 -0.4586112550 -0.5471478444 0.5031093395
1548685905.345922348 0.5829333854 0.5922154549 1.2853183423 -0.4874712826 -0.4578277691 -0.5471874808 0.5033401865
1548685905.354255348 0.5842165664 0.5926762284 1.2850438243 -0.4876960240 -0.4575080425 -0.5473125637 0.5032771968
1548685905.362588348 0.5855198799 0.5928362952 1.2848547814 -0.4882156728 -0.4582540376 -0.5475410358 0.5018441072
1548685905.370921348 0.5868359318 0.5933488419 1.2845035145 -0.4883669552 -0.4575613037 -0.5476648874 0.5021937291
1548685905.379255348 0.5880278879 0.5939647570 1.2839838560 -0.4884120054 -0.4566637598 -0.5485961366 0.5019503983
1548685905.387588348 0.5892575733 0.5943150196 1.2840061305 -0.4892532965 -0.4559700179 -0.5482493126 0.5021406634
1548685905.395921348 0.5905128194 0.5947810844 1.2837825612 -0.4899276803 -0.4552975982 -0.5485659671 0.5017472918
1548685905.404255348 0.5918649600 0.5952456634 1.2833835335 -0.4901641142 -0.4547344546 -0.5490182514 0.5015323286
1548685905.412588348 0.5931868072 0.5955465411 1.2831079702 -0.4908695521 -0.4543730338 -0.5491579577 0.5010167328
1548685905.420922348 0.5945769449 0.5958837165 1.2827721370 -0.4914741039 -0.4540874456 -0.5495467580 0.5002560922
1548685905.429255348 0.5959391384 0.5963120166 1.2823705383 0.4919980066 0.4535560021 0.5497800069 -0.4999668574
1548685905.437588348 0.5973215481 0.5966884702 1.2819413537 0.4926518225 0.4531108310 0.5500100934 -0.4994733765
1548685905.445922348 0.5988242900 0.5969581601 1.2815197193 0.4932420533 0.4528228290 0.5501648128 -0.4989814035
1548685905.454255348 0.6001369623 0.5970395440 1.2812176651 0.4945797558 0.4523793259 0.5492716194 -0.4990435841
1548685905.462588348 0.6017455864 0.5976527509 1.2805043719 0.4944152667 0.4516584262 0.5508911873 -0.4980733981
1548685905.470922348 0.6029243907 0.5979830165 1.2800867625 0.4957558807 0.4502933525 0.5498552912 -0.4991203885
1548685905.479255348 0.6046453668 0.5980773895 1.2795355778 0.4960793078 0.4508275571 0.5502301170 -0.4979022519
1548685905.487588348 0.6062266809 0.5983927999 1.2788775794 0.4963342902 0.4503916960 0.5506539754 -0.4975739060
1548685905.495921348 0.6079188077 0.5990480857 1.2780087517 0.4957900099 0.4495052734 0.5525085446 -0.4968617346
1548685905.504255348 0.6092972410 0.5993094005 1.2774363670 0.4965375562 0.4485059455 0.5518238512 -0.4977783738
1548685905.512588348 0.6111756834 0.5993055077 1.2766692760 0.4962396111 0.4493868272 0.5522719204 -0.4967831054
1548685905.520921348 0.6126705589 0.5999013742 1.2758141974 0.4961505940 0.4480472558 0.5530217690 -0.4972475919
1548685905.529255348 0.6145761765 0.6001074489 1.2749413760 0.4956287855 0.4488393543 0.5539904961 -0.4959736599
1548685905.537588348 0.6160313902 0.6006104510 1.2741331609 0.4958620958 0.4478526017 0.5542246032 -0.4963707468
1548685905.545922348 0.6179090532 0.6007014407 1.2732102054 0.4953560651 0.4492214318 0.5549205180 -0.4948592656
1548685905.554255348 0.6194439762 0.6013098699 1.2721687955 0.4950051524 0.4482378343 0.5556021671 -0.4953372335
1548685905.562588348 0.6213471803 0.6015929646 1.2710531980 0.4941116040 0.4488324328 0.5565708226 -0.4946029615
1548685905.570922348 0.6228055879 0.6021338494 1.2699429728 0.4938645537 0.4482507310 0.5565498571 -0.4954001830
1548685905.579255348 0.6248885428 0.6024096831 1.2687038400 0.4928141473 0.4493659901 0.5578178902 -0.4940077171
1548685905.587588348 0.6263330949 0.6029888928 1.2674535351 0.4925608380 0.4481525379 0.5577915890 -0.4953904187
1548685905.595922348 0.6287111102 0.6035778705 1.2657906671 0.4901919119 0.4493472154 0.5609459179 -0.4930909112
1548685905.604255348 0.6299565848 0.6038631658 1.2645810922 0.4907432081 0.4479774818 0.5587790909 -0.4962390624
1548685905.612588348 0.6323538444 0.6044540564 1.2627640108 0.4881492761 0.4492889260 0.5620557326 -0.4939059614
1548685905.620921348 0.6334318807 0.6048534124 1.2615068141 0.4890163899 0.4473883082 0.5600334699 -0.4970605443
1548685905.629255348 0.6356844767 0.6049059742 1.2598646673 0.4872691525 0.4489140720 0.5608780481 -0.4964481283
1548685905.637588348 0.6375838551 0.6060836615 1.2578041228 0.4845521508 0.4475713236 0.5646480971 -0.4960460159
1548685905.645921348 0.6386041201 0.6064960413 1.2564412964 0.4850819623 0.4459944440 0.5628222319 -0.4990146101
1548685905.654255348 0.6408024143 0.6072950845 1.2544769816 0.4822705729 0.4465998573 0.5664345190 -0.4971072295
1548685905.662588348 0.6417530684 0.6078113367 1.2530272682 -0.4825624050 -0.4450173687 -0.5646228163 0.5002940557
1548685905.670922348 0.6440032344 0.6086809748 1.2509812303 0.4795405911 0.4460628035 0.5683529283 -0.4980399037
1548685905.679255348 0.6452827450 0.6092060986 1.2494042101 0.4790739007 0.4458030145 0.5680206912 -0.4990995535
1548685905.687588348 0.6466644128 0.6099613893 1.2477189669 0.4781212183 0.4455701858 0.5686528333 -0.4995010163
1548685905.695922348 0.6475900466 0.6105537155 1.2463138578 -0.4785083884 -0.4445584301 -0.5672179027 0.5016586243
1548685905.704255348 0.6487678283 0.6113010501 1.2446544236 -0.4779453481 -0.4442747370 -0.5676058856 0.5020077300
1548685905.712588348 0.6504460118 0.6125353858 1.2425688158 0.4754216767 0.4443188936 0.5715319421 -0.4999061805
1548685905.720922348 0.6515538920 0.6135449815 1.2408011255 -0.4747156580 -0.4435431856 -0.5722324236 0.5004643243
1548685905.729255348 0.6522698506 0.6138912271 1.2394491937 -0.4757437582 -0.4436008534 -0.5699153200 0.5020783679
1548685905.737588348 0.6534404865 0.6154531197 1.2373871947 -0.4734310365 -0.4420040899 -0.5732929820 0.5018272561
1548685905.745921348 0.6542407813 0.6163752231 1.2357119776 -0.4734329919 -0.4415036976 -0.5731447056 0.5024349049
1548685905.754255348 0.6549236409 0.6175600105 1.2338916527 -0.4728698793 -0.4405684091 -0.5740780631 0.5027205302
1548685905.762588348 0.6557553626 0.6187321934 1.2321389231 -0.4721109119 -0.4399870654 -0.5749078434 0.5029946726
1548685905.770921348 0.6564858591 0.6199001212 1.2305712809 -0.4719916077 -0.4395585440 -0.5755659603 0.5027285887
1548685905.779255348 0.6571664021 0.6212249156 1.2288863797 -0.4714205265 -0.4388831774 -0.5764246414 0.5028706361
1548685905.787588348 0.6579148654 0.6224199267 1.2273551284 -0.4709588035 -0.4389375843 -0.5772324316 0.5023288986
1548685905.795922348 0.6584003039 0.6238062491 1.2255349064 -0.4703370566 -0.4381017578 -0.5780211081 0.5027340266
1548685905.804255348 0.6583850428 0.6251617973 1.2241447096 -0.4712195053 -0.4361290134 -0.5771286003 0.5046446673
1548685905.812588348 0.6589729004 0.6262727222 1.2228516459 -0.4717819977 -0.4362710824 -0.5762481913 0.5050022884
1548685905.820922348 0.6591261264 0.6279877624 1.2209164180 -0.4711532597 -0.4345266718 -0.5782890592 0.5047602812
1548685905.829255348 0.6593860895 0.6295335181 1.2192966288 -0.4713628198 -0.4335419447 -0.5789539765 0.5046491528
1548685905.837588348 0.6596071848 0.6310064228 1.2176983161 -0.4718305377 -0.4324946587 -0.5792660733 0.5047525435
1548685905.845922348 0.6597026825 0.6325816729 1.2161482030 -0.4723626507 -0.4311895188 -0.5796859665 0.5048893991
1548685905.854255348 0.6597394914 0.6342283036 1.2145987116 -0.4730723936 -0.4302992872 -0.5799599159 0.5046697235
1548685905.862588348 0.6604546176 0.6361652743 1.2126986630 -0.4717986038 -0.4298613588 -0.5839085452 0.5016733006
1548685905.870921348 0.6596761070 0.6377373907 1.2114374021 -0.4741941048 -0.4272391104 -0.5812252323 0.5047612534
1548685905.879255348 0.6597608607 0.6394451645 1.2098665579 -0.4747084806 -0.4266096048 -0.5817832692 0.5041669675
1548685905.887588348 0.6594470641 0.6413924016 1.2084166576 -0.4760395399 -0.4247631730 -0.5822473201 0.5039351759
1548685905.895921348 0.6594154351 0.6432546665 1.2067349828 -0.4762127035 -0.4234263229 -0.5830710843 0.5039441643
1548685905.904255348 0.6591709079 0.6452594744 1.2052289539 -0.4771053967 -0.4219360956 -0.5835586993 0.5037852878
1548685905.912588348 0.6588718732 0.6473036530 1.2037053914 -0.4779339788 -0.4200711245 -0.5841320529 0.5038939442
1548685905.920922348 0.6584762414 0.6494339953 1.2021770205 -0.4790418339 -0.4181308968 -0.5847161415 0.5037782333
1548685905.929255348 0.6581903150 0.6515490665 1.2006199586 -0.4798185067 -0.4164720024 -0.5857233756 0.5032428829
1548685905.937588348 0.6573100562 0.6540958482 1.1990345769 -0.4813026997 -0.4131167983 -0.5869276623 0.5031879783
1548685905.945922348 0.6570924821 0.6560313805 1.1979213257 -0.4827538833 -0.4122571838 -0.5867903359 0.5026627141
1548685905.954255348 0.6565854137 0.6582324161 1.1963263044 -0.4830202190 -0.4102784324 -0.5874474355 0.5032579721
1548685905.962588348 0.6556478707 0.6605248577 1.1953101742 -0.4858890611 -0.4083305100 -0.5880808248 0.5013371703
1548685905.970922348 0.6550939774 0.6629094553 1.1936302490 -0.4857426976 -0.4063144628 -0.5891881089 0.5018166611
1548685905.979255348 0.6540665732 0.6655108220 1.1924793275 -0.4876665312 -0.4033725379 -0.5904127723 0.5008839269
1548685905.987588348 0.6532975890 0.6680038287 1.1911327970 -0.4885314124 -0.4013752471 -0.5915004230 0.5003620886
1548685905.995921348 0.6524410404 0.6705314132 1.1898328824 0.4893900502 0.3993282967 0.5927617843 -0.4996676468
1548685906.004255348 0.6515259980 0.6732378137 1.1883029446 0.4896819018 0.3968357207 0.5945771844 -0.4992103941
1548685906.012588348 0.6505752296 0.6759057723 1.1870916129 0.4908249666 0.3949076765 0.5958071600 -0.4981491817
1548685906.020921348 0.6498485750 0.6784949493 1.1855982482 0.4903632851 0.3928263458 0.5974917754 -0.4982317624
1548685906.029255348 0.6485318616 0.6814361473 1.1845149938 0.4920768730 0.3898036162 0.5991075268 -0.4969745095
1548685906.037588348 0.6475419557 0.6841809077 1.1833479462 0.4928551938 0.3876167649 0.6004838694 -0.4962520771
1548685906.045922348 0.6464385374 0.6870327699 1.1821641679 0.4935663543 0.3851907685 0.6022277729 -0.4953201342
1548685906.054255348 0.6459632088 0.6898412760 1.1806471933 0.4921368989 0.3839775380 0.6044540029 -0.4949726068
1548685906.062588348 0.6441594742 0.6928129041 1.1798945944 0.4946795493 0.3802828023 0.6055657760 -0.4939303844
1548685906.070922348 0.6429950472 0.6957314021 1.1788016951 0.4950784430 0.3779537208 0.6073789590 -0.4930913916
1548685906.079255348 0.6417819035 0.6987094128 1.1777403527 0.4954061241 0.3755892103 0.6093886936 -0.4920883432
1548685906.087588348 0.6405515041 0.7016758162 1.1766928940 0.4955982960 0.3733078999 0.6114357610 -0.4910904714
1548685906.095922348 0.6394530499 0.7047556532 1.1756250879 0.4953654492 0.3715505672 0.6146248517 -0.4886711977
1548685906.104255348 0.6380850553 0.7078472161 1.1746578210 0.4955151992 0.3690968278 0.6168045328 -0.4876314053
1548685906.112588348 0.6366938123 0.7108190612 1.1738108940 0.4957067523 0.3666489375 0.6191769016 -0.4862749601
1548685906.120921348 0.6348854541 0.7136319338 1.1732426641 0.4970715406 0.3638175029 0.6200294070 -0.4859220541
1548685906.129255348 0.6333088776 0.7167208500 1.1724957319 0.4974110342 0.3617934060 0.6222874214 -0.4841964059
1548685906.137588348 0.6316824984 0.7198270444 1.1718961929 0.4979136579 0.3594146209 0.6247649238 -0.4822570990
1548685906.145921348 0.6300216626 0.7228589906 1.1712557913 0.4983061277 0.3573293323 0.6271447224 -0.4803084932
1548685906.154255348 0.6286061686 0.7259620858 1.1706981878 0.4985984270 0.3550189921 0.6299278671 -0.4780711308
1548685906.162588348 0.6268185017 0.7289738348 1.1702922502 0.4995973321 0.3523977085 0.6317896147 -0.4765083876
1548685906.170922348 0.6250368047 0.7323230193 1.1696063041 0.4993948096 0.3499233522 0.6346769961 -0.4747036784
1548685906.179255348 0.6230172659 0.7350595441 1.1698215073 0.5015325701 0.3476020976 0.6351640523 -0.4735023649
1548685906.187588348 0.6215039883 0.7383270368 1.1691452689 0.5010186087 0.3456647902 0.6381389445 -0.4714603845
1548685906.195922348 0.6200297671 0.7412437922 1.1691212661 0.5015520186 0.3438410513 0.6403651487 -0.4692029204
1548685906.204255348 0.6178377514 0.7438409552 1.1692839907 0.5036543171 0.3423044790 0.6395441104 -0.4691943131
1548685906.212588348 0.6160106888 0.7467514862 1.1693101714 0.5045735831 0.3400812920 0.6411404743 -0.4676420707
1548685906.220922348 0.6140973912 0.7496511297 1.1693516949 0.5059337844 0.3385413038 0.6419135153 -0.4662272304
1548685906.229255348 0.6122802481 0.7525956039 1.1695636815 0.5071440060 0.3362896730 0.6435102852 -0.4643368667
1548685906.237588348 0.6103389580 0.7553337850 1.1698810460 0.5088444991 0.3348579575 0.6441520044 -0.4626182219
1548685906.245921348 0.6083055266 0.7581599901 1.1702646442 0.5105744233 0.3327003485 0.6451643127 -0.4608549078
1548685906.254255348 0.6063559039 0.7612103246 1.1705529048 0.5116118918 0.3303504581 0.6461054959 -0.4600755755
1548685906.262588348 0.6040085846 0.7638186325 1.1712891716 0.5142854808 0.3278789703 0.6458098634 -0.4592770900
1548685906.270921348 0.6019817433 0.7665136021 1.1718911027 0.5162199298 0.3260602158 0.6469393072 -0.4568054866
1548685906.279255348 0.5998028339 0.7692497289 1.1726210496 0.5183011609 0.3236058532 0.6477609364 -0.4550262933
1548685906.287588348 0.5976124177 0.7719421299 1.1734948906 0.5205422548 0.3211002987 0.6484832691 -0.4532105569
1548685906.295922348 0.5956409805 0.7744713368 1.1742702044 0.5221867415 0.3197725396 0.6495954034 -0.4506576770
1548685906.304255348 0.5932667764 0.7771437172 1.1753147123 0.5247042809 0.3165228502 0.6500512764 -0.4493684913
1548685906.312588348 0.5911661236 0.7795655470 1.1763125689 0.5267551781 0.3149720071 0.6506526841 -0.4471830741
1548685906.320922348 0.5890017725 0.7821352449 1.1774386807 0.5287281323 0.3124784400 0.6510205406 -0.4460673070
1548685906.329255348 0.5869349644 0.7845094116 1.1785946290 0.5307501845 0.3104282513 0.6517416033 -0.4440398912
1548685906.337588348 0.5848564944 0.7868436075 1.1798201332 0.5328517820 0.3088668245 0.6518221018 -0.4424909161
1548685906.345922348 0.5827947130 0.7891467370 1.1810558859 0.5347517691 0.3068461103 0.6524135486 -0.4407295902
1548685906.354255348 0.5807723726 0.7913665236 1.1823260606 0.5366828387 0.3047529627 0.6530620406 -0.4388702923
1548685906.362588348 0.5788011713 0.7934897434 1.1836484818 0.5383870940 0.3029932621 0.6538254664 -0.4368600230
1548685906.370921348 0.5767326041 0.7957303659 1.1849641926 0.5400332589 0.3005318232 0.6547613761 -0.4351232503
1548685906.379255348 0.5748657806 0.7978145973 1.1862928975 0.5413243403 0.2981852786 0.6561201977 -0.4330817294
1548685906.387588348 0.5729764818 0.7998245446 1.1877343979 0.5425091794 0.2962629279 0.6575766260 -0.4307029705
1548685906.395921348 0.5710998831 0.8017691763 1.1892277236 0.5439264573 0.2941306111 0.6585612083 -0.4288686600
1548685906.404255348 0.5692759456 0.8035101259 1.1908021991 0.5458439066 0.2927494531 0.6597386706 -0.4255550187
1548685906.412588348 0.5674346327 0.8054662700 1.1924341144 0.5472401421 0.2901717969 0.6611451573 -0.4233386779
1548685906.420922348 0.5656515042 0.8072544955 1.1942170627 0.5488973572 0.2881626425 0.6621599973 -0.4209728266
1548685906.429255348 0.5638600392 0.8090526415 1.1960043896 0.5505588186 0.2864576091 0.6629456231 -0.4187244039
1548685906.437588348 0.5621940058 0.8107781308 1.1979553511 0.5522560472 0.2843097339 0.6639583776 -0.4163418144
1548685906.445922348 0.5604545324 0.8124933073 1.1999107274 0.5539325369 0.2820315212 0.6648101462 -0.4142999338
1548685906.454255348 0.5587013617 0.8143744759 1.2021888220 0.5556907778 0.2784027378 0.6653018040 -0.4136099427
1548685906.462588348 0.5572657265 0.8158131813 1.2043602388 0.5572883757 0.2767830056 0.6663327094 -0.4108790023
1548685906.470922348 0.5558333964 0.8173340924 1.2066583658 0.5591445728 0.2747469969 0.6671248054 -0.4084310571
1548685906.479255348 0.5545577339 0.8186345630 1.2090071335 0.5612141030 0.2737270002 0.6680258064 -0.4047885645
1548685906.487588348 0.5531319402 0.8202608537 1.2115858651 0.5631563496 0.2704625446 0.6681261443 -0.4041192809
1548685906.495921348 0.5520478292 0.8215847633 1.2140638734 0.5647984999 0.2687256328 0.6688803219 -0.4017316315
1548685906.504255348 0.5509577828 0.8229993014 1.2167540335 0.5670135653 0.2664134910 0.6693676812 -0.3993324128
1548685906.512588348 0.5500628901 0.8242363471 1.2194291678 0.5689658573 0.2646359737 0.6699036306 -0.3968309216
1548685906.520921348 0.5493308055 0.8251106147 1.2223543323 0.5714332628 0.2637698197 0.6701235398 -0.3934767461
1548685906.529255348 0.5486257266 0.8262440399 1.2251903347 0.5736516646 0.2619454926 0.6703525598 -0.3910700349
1548685906.537588348 0.5479880259 0.8274712625 1.2280668273 0.5757859955 0.2597473321 0.6707920027 -0.3886385209
1548685906.545922348 0.5479111556 0.8279302353 1.2310057433 0.5775933490 0.2601282572 0.6710331462 -0.3852709821
1548685906.554255348 0.5472825694 0.8291538290 1.2342176246 0.5803680906 0.2569784658 0.6710586168 -0.3831648215
1548685906.562588348 0.5471630273 0.8300658628 1.2372418243 0.5824311160 0.2552920483 0.6713649008 -0.3806167826
1548685906.570922348 0.5471487438 0.8310860549 1.2406182063 0.5847080140 0.2524602534 0.6713438212 -0.3790485886
1548685906.579255348 0.5470372420 0.8318600779 1.2439564387 0.5873975663 0.2501299418 0.6708432850 -0.3773173708
1548685906.587588348 0.5474544662 0.8314680788 1.2473194446 0.5901610904 0.2516216026 0.6698125450 -0.3738283176
1548685906.595922348 0.5475971628 0.8321617087 1.2505476729 0.5924517031 0.2492999652 0.6688374316 -0.3735063545
1548685906.604255348 0.5481543053 0.8324978332 1.2537851914 0.5944367666 0.2475941044 0.6683229509 -0.3724063954
1548685906.612588348 0.5488560882 0.8327648304 1.2570449243 0.5963542803 0.2458363172 0.6677241269 -0.3715784813
1548685906.620921348 0.5497012818 0.8329531896 1.2602969699 0.5981268951 0.2441393920 0.6672436946 -0.3707101653
1548685906.629255348 0.5507186441 0.8330574619 1.2635474689 0.5998459817 0.2425398589 0.6667477155 -0.3698738959
1548685906.637588348 0.5519576190 0.8330007408 1.2668228647 0.6013994419 0.2413718153 0.6661375838 -0.3692141352
1548685906.645921348 0.5531714665 0.8330983713 1.2700028631 0.6028787705 0.2396848915 0.6658640744 -0.3683929631
1548685906.654255348 0.5545530680 0.8330204269 1.2732211395 0.6044599052 0.2385532652 0.6651272213 -0.3678672889
1548685906.662588348 0.5563510838 0.8325651477 1.2764772059 0.6058508773 0.2382777579 0.6651888285 -0.3656395041
1548685906.670922348 0.5579453633 0.8323759883 1.2796747080 0.6073706859 0.2368714821 0.6645247571 -0.3652390973
1548685906.679255348 0.5595679967 0.8314856061 1.2828742360 0.6096892834 0.2376012033 0.6626600299 -0.3642888012
1548685906.687588348 0.5615271884 0.8317230141 1.2859254823 0.6101966551 0.2347422089 0.6632445531 -0.3642290492
1548685906.695922348 0.5634896537 0.8312749560 1.2890362106 0.6116200505 0.2338071963 0.6625136927 -0.3637728904
1548685906.704255348 0.5650402696 0.8313435598 1.2922915020 0.6138626740 0.2308157661 0.6609182086 -0.3648065530
1548685906.712588348 0.5668060637 0.8307483527 1.2955222039 0.6160596517 0.2300869134 0.6586731606 -0.3656230098
1548685906.720922348 0.5690190289 0.8302305694 1.2985759274 0.6175238678 0.2293809753 0.6579939895 -0.3648185175
1548685906.729255348 0.5717623210 0.8293081793 1.3012780009 0.6177455923 0.2306198429 0.6587452072 -0.3622976997
1548685906.737588348 0.5743977059 0.8285070256 1.3040266709 0.6188223921 0.2316161215 0.6589094332 -0.3595151988
1548685906.745921348 0.5768542460 0.8279570183 1.3070032701 0.6203781764 0.2307270296 0.6588143006 -0.3575747102
1548685906.754255348 0.5795725420 0.8271129948 1.3096985532 0.6210091035 0.2310117301 0.6588062918 -0.3563082147
1548685906.762588348 0.5822553067 0.8262942584 1.3125392955 0.6223742922 0.2309449972 0.6582914370 -0.3549183464
1548685906.770921348 0.5846184651 0.8259406970 1.3156007317 0.6241670727 0.2282028192 0.6573875891 -0.3552189414
1548685906.779255348 0.5877076180 0.8249800377 1.3181442264 0.6246563716 0.2288242932 0.6575116535 -0.3537262864
1548685906.787588348 0.5906850876 0.8242589381 1.3208297982 0.6263001197 0.2290136971 0.6576619257 -0.3504021663
1548685906.795922348 0.5940419131 0.8230444176 1.3233110117 0.6271695183 0.2310142636 0.6575991458 -0.3476408618
1548685906.804255348 0.5972136032 0.8221957096 1.3260442648 0.6288120896 0.2311064409 0.6571243591 -0.3455036116
1548685906.812588348 0.6004674861 0.8213659159 1.3287720695 0.6302398869 0.2308354130 0.6562942591 -0.3446600391
1548685906.820922348 0.6040049404 0.8202196966 1.3312008292 0.6313136375 0.2318796274 0.6558603176 -0.3428150715
1548685906.829255348 0.6076305086 0.8190964577 1.3337659792 0.6328302783 0.2328609678 0.6550118912 -0.3409707185
1548685906.837588348 0.6111644247 0.8181765919 1.3362327972 0.6343812262 0.2330371719 0.6544291560 -0.3390820198
1548685906.845922348 0.6148916343 0.8171234589 1.3386374423 0.6356490300 0.2335615361 0.6537624913 -0.3376298632
1548685906.854255348 0.6188266453 0.8158296725 1.3409163194 0.6370110666 0.2351495612 0.6530742565 -0.3352843576
1548685906.862588348 0.6226078934 0.8148696829 1.3432487738 0.6383866071 0.2348537660 0.6522067289 -0.3345633441
1548685906.870921348 0.6266207304 0.8136568122 1.3454503867 0.6395296884 0.2356766979 0.6514374078 -0.3332980279
1548685906.879255348 0.6307959893 0.8122778327 1.3475565038 0.6405001026 0.2368428564 0.6507530787 -0.3319420288
1548685906.887588348 0.6348668698 0.8111133531 1.3496815025 0.6417566523 0.2372775942 0.6500373565 -0.3306042615
1548685906.895921348 0.6391060791 0.8097375429 1.3516928101 0.6426581269 0.2384070546 0.6493100710 -0.3294678132
1548685906.904255348 0.6433401318 0.8084879420 1.3537585108 0.6437556730 0.2390902871 0.6486018358 -0.3282226785
